basin,area_km2,Temperate-or-sub-polar-needleleaf-forest,Sub-polar-taiga-needleleaf-forest,Tropical-or-sub-tropical-broadleaf-evergreen-forest,Tropical-or-sub-tropical-broadleaf-deciduous-forest,Temperate-or-sub-polar-broadleaf-deciduous-forest,Mixed-Forest,Tropical-or-sub-tropical-shrubland,Temperate-or-sub-polar-shrubland,Tropical-or-sub-tropical-grassland,Temperate-or-sub-polar-grassland,Sub-polar-or-polar-shrubland-lichen-moss,Sub-polar-or-polar-grassland-lichen-moss,Sub-polar-or-polar-barren-lichen-moss,Wetland,Cropland,Barren-Lands,Urban-and-Built-up,Water,Snow-and-Ice,BD,CLAY,GRAV,OC,SAND,SILT,mean_elev,mean_slope,std_elev,std_slope
16018401002,3570.8155249124584,0.008504646138366911,0.0,0.0,0.0,0.09799838491620619,0.05356165295055242,0.0,0.0038988344579438026,0.0,0.0005174417959893094,0.0,0.0,0.0,0.006537712004952117,0.6866160264301103,0.014927427086830413,0.11346341714226953,0.013974457076778987,0.0,149.52748782185108,22.86034272790536,0.05780271398747391,160.85560194850382,37.525226165622826,39.38295929018789,407.3188101432467,1.2597625116887725,63.54113241735926,1.028321896346216
04001306402,140.58750876187653,0.009506372790648546,0.0,0.0,0.0,0.09307923257645108,0.05904833846528093,0.0,0.0017092266229650922,0.0,3.200798919410285e-05,0.0,0.0,0.0,0.0005761438054938513,0.7634737630512576,0.004199448182266294,0.041930465844274734,0.026445000672167773,0.0,153.33856502242153,37.0,0.0,54.56614349775785,23.66591928251121,40.54372197309417,354.726641132983,1.4405784222037807,11.769891000431196,1.191761425176256
16018400902,1123.8256981983957,0.0011307823460209995,0.0,0.0,0.0,0.0894311091677458,0.023904194225482164,0.0,0.002011703437113846,0.0,0.00025066209228369183,0.0,0.0,0.0,0.0022527554811310707,0.8045196056997196,0.006846358552502496,0.06372423005494546,0.005928598943054858,0.0,149.73434903047092,27.794875346260387,0.0,111.86218836565097,38.09473684210526,36.52520775623269,347.137416887189,1.333286967059757,41.886131282098304,1.0385228686210626
17002105202,367.37640585390017,0.03299190819983782,0.0,0.0,0.0,0.26547621089146994,0.481206102045366,0.0,0.021543836096337254,0.0,0.004769825890330752,0.0,0.0,0.0,0.023572298262333074,0.002180351845092126,0.008907594728938168,0.01406694415114493,0.14528492788914993,0.0,148.9275,2.7241666666666666,0.8995833333333333,308.77666666666664,86.07208333333334,9.7575,334.5604443114171,2.3761125274905472,32.75587429693489,1.7071394225962346
16018412602,242.02196047045962,0.007682725024636038,0.0,0.0,0.0,0.13627726233196363,0.08598255954483759,0.0,0.001513489392558987,0.0,0.0009259431418849822,0.0,0.0,0.0,0.0019113846382685978,0.7025714445084879,0.004179759403528997,0.04500306788390383,0.013952364129929532,0.0,151.0187969924812,15.44423558897243,0.0,163.02756892230576,47.70426065162907,34.62406015037594,403.47523454568824,1.506730404746684,32.774324394350195,0.9924105397881651
04001308302,3827.8088898157002,0.0014363704805998288,0.0,0.0,0.0,0.06282292766114729,0.0347345841755659,0.0,0.0011419956497419166,0.0,0.0002064385794674496,0.0,0.0,0.0,0.0018081009978413295,0.7830346988453782,0.008728731007004099,0.09874253511748307,0.007343617485770904,0.0,154.71641791044777,30.713301623749384,0.030014761358044942,37.13900278825652,28.46613088404133,41.18960144333278,306.59957933805583,1.1155748191550101,43.60008651217077,0.9731357227927889
18607008002,964.6193476559334,0.05670004982282109,0.0,0.0,0.0,0.17706974635145803,0.599712819020002,0.0,0.003451210022784144,0.0,0.0005476778273517958,0.0,0.0,0.0,0.015866795795476386,0.01423682447625392,0.0010710973522995938,0.011975204282896591,0.11936857504865656,0.0,155.57339307787393,1.8946229913473425,1.6234548825710755,27.88195302843016,88.36727441285538,8.256180469715698,371.7297307342092,3.935440931103247,61.12682574934402,2.738110133557381
06007601502,96.50016921547883,0.01693587495803335,0.0,0.0,0.0,0.17447868094154512,0.09238258663781848,0.0,0.0031241839817957996,0.0,0.0004942738836870966,0.0,0.0,0.0,0.006061849516917223,0.59080650576342,0.028537322341179543,0.08150856119670236,0.0056701607789010336,0.0,148.03758169934642,14.091503267973856,0.0,167.7238562091503,52.947712418300654,30.424836601307188,429.12510457558403,1.7065198788483735,26.689410894287313,1.1981345465232094
17002600102,2739.57610989524,0.05017774549525798,0.0,0.0,0.0,0.27992229855921186,0.3721206494568422,0.0,0.03163938804694807,0.0,0.005167283790616102,0.0,0.0,0.0,0.032804975362677354,0.13090912196911983,0.017875733543060206,0.026711266478950602,0.05267153729731577,0.0,152.00985442329227,8.39501679731243,2.0367861142217247,68.46243001119821,70.90039193729004,19.847088465845466,225.54329537396796,1.853498415970798,69.37603244394278,1.4150042207322437
06001701102,8.540256203337657,0.0,0.0,0.0,0.0,0.23379361231158427,0.23273953831558974,0.0,0.0018973331927901339,0.0,0.0,0.0,0.0,0.0,0.0,0.3622852324233161,0.02698429429745968,0.14135132286286498,0.0009486665963950669,0.0,151.0,26.25,0.0,15.75,30.5,44.0,178.03976435935198,2.4881907533058714,25.825656728388797,1.7592322897311863
