,hydat_id,pwqmn_id,hydat_dist_from_net_hyRivers,pwqmn_dist_from_net_hyRivers,dist_hyRivers,pos_hyRivers,hydat_dist_from_net_OHN,pwqmn_dist_from_net_OHN,dist_OHN,pos_OHN,error
491,02MC001,12007300602,382.74764964711835,153.8246081060743,5005.867343116527,Up,19.774094900883032,0.6712348304783663,5830.111893397643,Up,-0.1413771408426206
492,02MC001,12007301402,382.74764964711835,86.79239072133335,6064.362616768076,Down,,,,,
493,02MC001,12007300202,382.74764964711835,216.74323364476737,9694.627610841784,Down,,,,,
494,02MC001,12007301102,382.74764964711835,223.45934513419041,9100.657520043245,Up,,,,,
495,02MC001,12007300702,382.74764964711835,114.73307018640232,9325.404625270046,Up,,,,,
496,02LB009,18207011002,113.26787310241303,95.44981808703828,17.930109617015503,On-Down,19.038533199630436,1.1138172939827347,17.930109617015503,On-Up,0.0
497,02LB009,18207016002,113.26787310241303,22.697786057725647,237.69744863328546,On-Up,19.038533199630436,7.2286412320404665,237.69744863328546,Up,0.0
498,02MC027,12007300902,91.29999109152426,210.30868717541327,4115.428298785079,On-Down,11.919590651621656,0.29468929031851177,5450.469262119497,Down,-0.24494055449736948
499,02MC027,12007301002,91.29999109152426,120.87048310050254,6846.627007534899,Up,11.919590651621656,0.24035287645153736,8269.157971745499,Up,-0.1720285147618632
500,02FA002,8014300202,232.4891882406871,217.3827631350223,48.90043776131226,On-Down,41.412655245262954,0.29532360581128186,48.90043776131226,On-Down,0.0
501,02FA002,8014300102,232.4891882406871,83.36178223483397,5115.512283347089,Down,41.412655245262954,0.8266861229800337,6321.7993991459925,Down,-0.190813886938877
502,02KD002,18349020002,6.307079097016721,170.19688856613857,794.2134345889921,On-Up,40.5317187688108,0.14362538490304078,998.963926335395,Up,-0.20496284835580678
503,02KD002,18349021002,6.307079097016721,129.9603363116898,1366.9174809332706,Up,40.5317187688108,0.022463160186222558,1472.7129937242498,Up,-0.07183715580823373
504,02KF010,18343052002,57.71527046598217,37.33685826274434,6467.42716811424,On-Down,31.437353129583734,0.9652168419179281,8919.77765714465,Down,-0.27493403796518434
505,02KF010,18343053002,57.71527046598217,208.12113699422437,4356.680897169934,On-Down,31.437353129583734,4.024175598402934,5678.321167015978,Down,-0.23275194040152913
506,02EB011,3009200102,53.82761193090122,124.27219090497468,336.8485289896849,On-Up,31.1977771850176,4.517862026808785,339.484759694131,Up,-0.007765387485498058
507,02MC030,12007301602,367.9484059883561,156.19794489889875,3105.941832130024,On-Down,14.070944104065731,1.0002136689518344,3434.6442538329115,Down,-0.09570202833556053
508,02EB005,3008500102,248.2432708594146,93.06134828860723,10828.017126317536,On-Down,,,,,
509,02EB005,3009200202,248.2432708594146,89.12349747523552,3343.3072088397253,On-Up,101.0816753798544,6.570948821897605,3662.363238021252,Up,-0.08711752724831041
510,02EB005,3008501601,248.2432708594146,203.1664071527566,7682.088405083723,Up,,,,,
511,02EB005,3008500302,248.2432708594146,139.62518147621702,5121.484806161891,Up,101.0816753798544,1.7585710466064748,5490.501120670086,Up,-0.06720995158692505
512,02EB006,3008500102,326.6500343775155,93.06134828860723,10543.865971403611,On-Down,,,,,
513,02EB006,3009200202,326.6500343775155,89.12349747523552,3676.2723668926333,On-Up,2.6367190299259975,6.570948821897605,4360.732620955737,Up,-0.15695992246208645
514,02EB006,3008501601,326.6500343775155,203.1664071527566,7966.23955999765,Up,,,,,
515,02EB006,3008500302,326.6500343775155,139.62518147621702,5405.635961075818,Up,2.6367190299259975,1.7585710466064748,6188.87050360457,Up,-0.1265553289687633
516,02EB010,3008500102,109.32558915022541,93.06134828860723,8982.162288053534,On-Down,,,,,
517,02EB010,3009200202,109.32558915022541,89.12349747523552,5068.977724792048,On-Up,,,,,
518,02EB012,3008500102,43.81142893104057,93.06134828860723,64.85052594452857,On-Down,37.586728876969346,7.285121494969196,64.85052594452857,On-Down,0.0
519,02EB012,3009200202,43.81142893104057,89.12349747523552,14009.738177992736,On-Up,,,,,
520,02EB003,3008500402,549.4015430638575,18.277327702564225,9332.506527080124,Down,,,,,
521,02EB002,3008500402,236.01525459838052,18.277327702564225,5039.24542674479,Down,141.8483360074444,1.669538754928593,6380.8268187949725,Down,-0.21025196736236476
522,02MC002,12000000102,423.42176783155526,161.76573667854214,8213.947787059844,On-Down,277.2866389674644,97.86530679414504,7729.482463559434,Down,0.06267758880163278
523,02KF017,18343000102,34.93976423673494,35.645601778824975,28.433060973905246,On-Down,10.239928131641845,0.38377760711026865,28.433060973905246,Down,0.0
524,02KF019,18343017502,154.15182118146535,201.19727584710859,58.372224261835576,On-Down,53.57692927939763,3.0189877813178696,58.372224261835576,On-Down,0.0
525,02LA006,18003300302,149.25617316925752,113.39784062916056,4286.473289062922,Down,8.666884470434155,2.922139303330534,4857.556606295474,Down,-0.1175659623796084
526,02KF014,18343061002,204.01086401620418,1.3654092439845382,856.5099272098503,Up,20.51551285449893,2.618501347827426,814.564266820091,On-Up,0.05149459913520072
527,02EB104,3008502202,597.1379184332988,562.7252996420222,39.87378919885612,On-Down,6.114568010592883,0.02366623266952124,39.87378919885612,On-Down,0.0
528,02KF007,18343019502,36.79713105353762,100.96770852822503,4281.104753096006,Up,20.017568152754485,0.2237744511251928,5091.825372241814,Up,-0.15922003601409182
529,02KF003,18343019502,110.34071974656148,100.96770852822503,7745.7234132301,Up,16.742014555807824,0.2237744511251928,9128.624642484116,Up,-0.15149064436476767
530,02KF018,18343061002,19.93922135612996,1.3654092439845382,23.47138042243112,On-Up,25.50986740565295,2.618501347827426,23.47138042243112,On-Down,0.0
531,02LA011,18003301802,78.47864437267825,117.57048915695408,4085.7591486881847,Down,48.19411620116274,0.9565553601436115,4821.195294460122,Down,-0.15254228481824883
532,02LA024,18003300902,112.85317227130358,235.71580104859,168.9610828093077,On-Up,24.26047854426426,3.566933147144411,168.9610828093077,On-Up,0.0
533,02LA024,18003300802,112.85317227130358,365.3353519324238,5786.02283248964,Down,24.26047854426426,2.1992492320499313,5344.592626710848,Down,0.0825937983697095
534,02LA005,18003300502,360.7869944009468,198.53634034818492,5463.009340747654,Down,96.62792256261717,0.9938943813326325,6986.166397217132,Down,-0.2180247320012606
535,02LA005,18003300402,360.7869944009468,149.34707229850386,6974.441756643216,Down,96.62792256261717,27.939008861437863,8881.963564557993,Down,-0.2147635254355723
536,02LA005,18003301902,360.7869944009468,42.61683751224302,8809.257454215547,Up,96.62792256261717,0.8745406294611207,9604.052216485,Up,-0.08275618919535005
537,02HK005,17002114502,31.175553426195208,175.86811674342889,922.0081045005234,On-Down,17.802331954640326,0.6245705442467502,2170.277363352531,Down,-0.5751657737072586
538,02HK005,17002109902,31.175553426195208,241.43590268742574,7898.993991923754,Up,,,,,
539,02HK005,17002108802,31.175553426195208,32.47595453223346,6738.287751509456,Up,,,,,
540,02LA001,18003300902,0.20334183218151825,235.71580104859,5014.9681513646965,Down,63.612756714089215,3.566933147144411,6853.629633933868,Down,-0.26827558254177364
541,02LB007,18207015002,53.78928148696365,36.810081107463276,8233.37444822915,Up,11.901572390010914,0.54671871356084,9505.936869273093,Up,-0.13387027902082574
542,02HF002,17002107602,266.639630785488,296.66014823477707,676.8174483140192,On-Down,24.542178596812764,1.1278726517753659,826.2569368789034,Down,-0.18086321808005118
543,02HF002,17002102502,266.639630785488,95.02398955326169,9716.844116380009,Down,,,,,
