,Id,MonitoringLocationID,MonitoringLocationName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ResultSampleFraction,ResultValue,ResultUnit
170,164582547,Site6,Kirkpatrick Crescent Outfall,2022-11-18,,,,1.64,ug/L
171,164582554,Site6,Kirkpatrick Crescent Outfall,2014-11-10,,,,126.0,ug/L
172,164582597,Site6,Kirkpatrick Crescent Outfall,2022-09-14,,,,7.06,ug/L
173,164582704,Site6,Kirkpatrick Crescent Outfall,2018-11-16,,,,142.0,ug/L
174,164582754,Site6,Kirkpatrick Crescent Outfall,2010-05-07,,,,225.0,ug/L
175,164582773,Site6,Kirkpatrick Crescent Outfall,2010-10-15,,,,140.0,ug/L
176,164582774,Site6,Kirkpatrick Crescent Outfall,2015-08-18,,,,143.0,ug/L
177,164582787,Site6,Kirkpatrick Crescent Outfall,2020-07-15,,,,1430.0,ug/L
178,164582799,Site6,Kirkpatrick Crescent Outfall,2013-09-17,,,,10.0,ug/L
180,164582899,Site6,Kirkpatrick Crescent Outfall,2011-02-16,,,,70.0,ug/L
181,164582913,Site6,Kirkpatrick Crescent Outfall,2008-05-13,,,,368.0,ug/L
182,164582959,Site6,Kirkpatrick Crescent Outfall,2010-09-13,,,,153.0,ug/L
183,164582992,Site6,Kirkpatrick Crescent Outfall,2005-08-16,,,,490.0,ug/L
184,164583131,Site6,Kirkpatrick Crescent Outfall,2019-05-07,,,,254.0,ug/L
185,164583232,Site6,Kirkpatrick Crescent Outfall,2009-12-14,,,,445.0,ug/L
186,164583235,Site6,Kirkpatrick Crescent Outfall,2005-12-22,,,,394.0,ug/L
187,164583284,Site6,Kirkpatrick Crescent Outfall,2005-12-09,,,,176.0,ug/L
188,164583326,Site6,Kirkpatrick Crescent Outfall,2019-12-05,,,,493.0,ug/L
189,164583372,Site6,Kirkpatrick Crescent Outfall,2006-10-25,,,,273.0,ug/L
190,164583397,Site6,Kirkpatrick Crescent Outfall,2021-07-08,,,,2680.0,ug/L
191,164583403,Site6,Kirkpatrick Crescent Outfall,2009-02-17,,,,232.0,ug/L
192,164583442,Site6,Kirkpatrick Crescent Outfall,2007-02-06,,,,115.0,ug/L
193,164583456,Site6,Kirkpatrick Crescent Outfall,2016-02-25,,,,45.0,ug/L
194,164583484,Site6,Kirkpatrick Crescent Outfall,2020-05-21,,,,68.0,ug/L
195,164583765,Site6,Kirkpatrick Crescent Outfall,2012-04-17,,,,126.0,ug/L
197,164583845,Site6,Kirkpatrick Crescent Outfall,2008-04-08,,,,422.0,ug/L
198,164583867,Site6,Kirkpatrick Crescent Outfall,2007-08-02,,,,497.0,ug/L
199,164583874,Site6,Kirkpatrick Crescent Outfall,2012-12-07,,,,72.0,ug/L
200,164583922,Site6,Kirkpatrick Crescent Outfall,2013-05-31,,,,148.0,ug/L
201,164583936,Site6,Kirkpatrick Crescent Outfall,2008-08-07,,,,1020.0,ug/L
202,164583975,Site6,Kirkpatrick Crescent Outfall,2012-09-21,,,,5230.0,ug/L
203,164584028,Site6,Kirkpatrick Crescent Outfall,2018-09-20,,,,139.0,ug/L
204,164584155,Site6,Kirkpatrick Crescent Outfall,2020-06-11,,,,7620.0,ug/L
205,240412923,10-400,Macklin Lake,2018-08-26,,,Non-Filterable (Particle),0.2175,mg/L
206,240412934,17-074,Lac des Îles,2017-08-06,,,Non-Filterable (Particle),0.0303,mg/L
207,240412966,06-165,Lac Obalski,2017-08-19,,,Non-Filterable (Particle),0.0173,mg/L
208,240413007,06-217,Borden Lake,2017-08-12,,,Non-Filterable (Particle),0.0016,mg/L
209,240413009,10-278,Pelican Lake,2018-07-09,,,Non-Filterable (Particle),0.1594,mg/L
210,240413017,06-066,Unnamed lake,2017-08-12,,,Non-Filterable (Particle),0.0013,mg/L
211,240413032,18-506,Whitewood Lake,2019-07-01,,,Non-Filterable (Particle),0.0079,mg/L
212,240413095,11-513,Bouchie Lake,2019-07-09,,,Non-Filterable (Particle),0.0578,mg/L
213,240413137,11-502,Blue Lake,2019-08-26,,,Non-Filterable (Particle),0.0061,mg/L
214,240413146,07-057,Piries Lake,2017-07-14,,,Non-Filterable (Particle),0.0044,mg/L
215,240413163,13-515,Unnamed lake,2019-07-13,,,Non-Filterable (Particle),0.0093,mg/L
216,240413210,07-011,Wiles Lake,2017-08-15,,,Non-Filterable (Particle),0.0022,mg/L
217,240413211,11-538,Rose Lake,2019-08-15,,,Non-Filterable (Particle),0.0235,mg/L
218,240413239,10-351,Handhills Lake,2018-08-18,,,Non-Filterable (Particle),0.1125,mg/L
219,240413283,12-534,Unnamed lake,2019-08-09,,,Non-Filterable (Particle),0.0029,mg/L
220,240413312,09-393,Claude Lake,2018-08-10,,,Non-Filterable (Particle),0.0643,mg/L
221,240413329,17-041,Étang à la Truite,2017-07-31,,,Non-Filterable (Particle),0.0036,mg/L
222,240413384,10-599,Bruce Lake,2019-07-11,,,Non-Filterable (Particle),1.9329,mg/L
223,240413433,11-629,Summit Lake,2019-08-20,,,Non-Filterable (Particle),0.0123,mg/L
224,240413452,10-415,Fishing Lake,2018-07-09,,,Non-Filterable (Particle),0.0294,mg/L
225,240413476,11-480,Hobson Lake,2019-07-27,,,Non-Filterable (Particle),0.0096,mg/L
226,240413482,11-630,Rainbow Lake,2019-08-23,,,Non-Filterable (Particle),0.0058,mg/L
227,240413519,18-337,Skaha Lake,2018-08-02,,,Non-Filterable (Particle),0.0072,mg/L
228,240413572,06-104,Lac Vouzier,2017-08-20,,,Non-Filterable (Particle),0.0021,mg/L
229,240413614,06-129,Lac Winsch,2017-08-24,,,Non-Filterable (Particle),0.0075,mg/L
230,240413624,07-007,Blair Lake,2017-07-29,,,Non-Filterable (Particle),0.0733,mg/L
231,240413646,04-622,Unnamed lake,2019-08-11,,,Non-Filterable (Particle),0.0121,mg/L
232,240413664,09-608,Cardinal Lake,2019-07-19,,,Non-Filterable (Particle),0.039,mg/L
233,240413678,12-636,Thetis Lake,2019-07-02,,,Non-Filterable (Particle),0.0046,mg/L
