,Station_ID,unique_ind,dist_along,geometry,dist_from
707928,16018412602,2515972.0,129.25293523721083,POINT (390241.5986978563 425230.4837973241),2.4393603627347162
707998,16018412702,2532789.0,1431.8908466802382,POINT (360697.2704467736 419893.0144071867),1.0458369731213828
708068,16018412802,2517947.0,941.6801969138751,POINT (414533.81120529346 370886.51157192327),0.10600464080670371
708138,16018412902,2526313.0,721.0894862436969,POINT (424796.7276537571 363398.1423273604),8.49383256617712
708208,16018413002,2520734.0,467.7809536862538,POINT (373804.5461466034 412040.2703330039),0.12648572462165325
708278,16018413102,2528752.0,312.7850327221485,POINT (395566.3446027391 405675.4196249191),1.4422742285606933
708578,17002100302,2247886.0,344.9312165335999,POINT (592033.7282606653 545566.0382078012),2.2672563352502464
711958,17002109202,2412858.0,1264.8294539255082,POINT (574296.4264301086 548769.1226522146),0.9959893633712938
711993,17002109502,2252555.0,944.6917420070916,POINT (590381.7226592652 551347.8755842285),0.6098381342033479
713251,17002114002,2256507.0,390.0099174397842,POINT (537551.4519588136 510764.320875336),1.1836427762032573
713445,17002114102,2258859.0,1519.790187526799,POINT (555742.1965849987 522140.80009098735),0.5829441563282708
713639,17002114202,2259046.0,155.88674134349506,POINT (564242.3316272163 523705.43384178646),0.3639675005147902
713714,17002114302,2257451.0,1441.3525733122128,POINT (565128.0057022374 525044.7756038904),1.593334393647835
713788,17002114402,2257082.0,1756.1137846080649,POINT (542214.5905891019 514859.05900048086),54.208350557426535
713862,17002114502,272811.0,694.2122568370864,POINT (568417.2585572761 583721.827219426),0.6245709931036777
713897,17002114602,880250.0,8.917686070007361,POINT (576682.9093478986 587770.4025728444),0.2772851156622759
717001,18000036002,1856822.0,3749.9959635123923,POINT (487456.64531315805 750011.586927752),163.8760234728783
718291,18207000802,29928.0,4.895346960956126,POINT (786627.2208953294 681064.5251586977),1.0298409169603346
719150,18343000102,2307370.0,17.681881913017513,POINT (643255.7186458603 607043.930238263),0.3837778130435743
719300,18343000202,2315966.0,56.412632969219246,POINT (695307.3824037473 645263.7350730958),2.3633904807233086
719452,18343000302,2307316.0,10.754592348159722,POINT (671965.0527193988 588575.088273328),0.10487380329248872
720492,18607002002,1849363.0,1909.1405950554865,POINT (489803.4129910427 743443.3756319266),7.650408121041016
720646,18607006002,1850488.0,5.898922988097922,POINT (456485.6849147798 734848.1561591359),6.999994906536594
720800,18607008002,1857129.0,2.657758306224398,POINT (474824.9712979277 738425.724045828),3.271929960273581
742992,8010300202,1177356.0,260.99345878564395,POINT (343923.5273296596 515253.1343377087),0.5737923481707399
763205,19006400102,2541051.0,352.86921719177246,POINT (270090.74394698703 971314.950498162),8.651608091527661
763283,19006401420,2535454.0,833.5316818217566,POINT (270742.08507306007 969216.3915874098),1.5835645811364554
763322,19006404502,2534651.0,356.2862096592966,POINT (280403.3521452634 970615.7450414475),0.47310988002918736
763913,1010400202,1217093.0,565.3604381217255,POINT (-310817.5382936159 972464.8315395068),1.0401054189362722
764026,1010500102,1252190.0,6198.62414544737,POINT (-313057.3952722416 967813.961990545),0.9345199300413105
764139,1010600202,1246415.0,565.8922028720104,POINT (-315669.53643935145 963503.996703978),10.657572359691258
764252,1010700202,1221821.0,188.97191836261018,POINT (-324154.6963148386 961995.5522348571),0.6856098315404773
764702,1010800602,1219039.0,795.8629189209624,POINT (-328022.6168317437 956044.9919641557),17.194266502431358
911635,19005300302,457066.0,1869.033994302723,POINT (111800.79676639328 1282751.7582889525),91.59184010736118
911670,19005300702,748573.0,553.5774224941116,POINT (46800.36872733245 1268991.1600202988),77.39658861281686
911705,19005300802,596430.0,94.52520577214887,POINT (28516.253841093 1256514.080684463),186.52068896628475
911740,19005300902,1070937.0,202.39177444912093,POINT (27583.95073100326 1245752.6603808065),110.67290694846098
911775,19005301002,710599.0,2526.8084138563963,POINT (43835.14571178917 1178959.058385717),118.97230585482383
943162,17002108602,2255276.0,666.0688440625901,POINT (572659.7198386437 576370.7848076571),0.13496413678891406
954627,8009900102,863487.0,8.709749759398235,POINT (266397.7187284584 473354.9140149376),0.8766249739584863
954662,8011300202,277261.0,177.27721538248912,POINT (278465.01326557924 498947.0896560535),1.6057890696108312
954690,8011400102,851582.0,5.829073969355608,POINT (282045.15755553974 504560.88706605247),1.3713582613701552
1043938,17002115602,2420724.0,783.1196440723043,POINT (584401.9776611322 524752.6140495667),4.071302486416552
1043970,17002107102,2417971.0,97.37895375943816,POINT (584748.1386174551 512605.84642523475),2.0059729341597508
1044002,17002115502,2414796.0,15.077245729463499,POINT (582213.7558642501 512123.0658192599),1.3387942228026173
1057618,4001305702,412463.0,175.04307897232576,POINT (256389.7142388838 297743.75469753187),1.1080711146903266
1057632,4001311002,535986.0,51.60067492186792,POINT (226436.17647163162 271834.52587461274),0.7025496351744934
1068398,4001310902,332704.0,289.0850079040924,POINT (272180.1411851337 308829.7212525464),0.3961056396192761
1070965,16018413402,2519900.0,67.97180607689965,POINT (371543.17025936744 418319.12671337085),16.638735527090148
1118053,14002802802,2015717.0,37.350373811381075,POINT (307087.2266745124 762033.0428968429),5.479352404639652
1118841,12008000302,668086.0,472.48680937085817,POINT (837538.2616281562 670461.5884764824),0.9883064108235309
1118955,12008601102,1130787.0,194.4010824712891,POINT (822632.0451767964 671565.1527477929),3.3194005314971253
1141249,4001311502,1157911.0,3.70772479391579,POINT (312375.06300736533 342334.67311457964),0.8820547607314685
1141287,4001311202,965224.0,836.7570929333154,POINT (310968.3853041264 354620.0427487909),0.8186174236116185
1141325,4001311602,1204726.0,5.90790552466828,POINT (314676.5411800721 378043.5182294367),0.2128713123066029
1141670,4001311302,1198236.0,691.189673308412,POINT (333877.3273570453 362293.13262855087),13.39567214141177
1144568,4001311402,1339692.0,5.965845850435123,POINT (314494.25359780644 405684.19373210694),0.7697690197467089
1145759,8002201502,3883.0,1.8249029376132073,POINT (277207.0072241677 358898.83978141757),1.3309287084473391
1145777,4002702202,2563853.0,201.23012104573053,POINT (264738.72519739246 328540.4715566196),2.8759240259068055
1237833,8014300102,1328573.0,7.329499375990017,POINT (291381.5966352861 579649.8975855194),0.8266861229800337
1237837,8014300202,125904.0,336.3608904811813,POINT (293522.56686308404 583623.2552259474),0.29532360581128186
1260137,5000600202,2640908.0,180.55953933772992,POINT (499820.02207650954 362821.7581947106),0.40733640770730795
1261427,6002400902,2635555.0,10.539038702119669,POINT (452968.86267739144 376165.93114254676),3.0101817459433775
1261470,6003800102,2635831.0,631.9354390633245,POINT (452967.085871037 385817.07490385504),1.950834950645256
1292683,11000101202,2638165.0,1914.1489480882285,POINT (449587.71342240745 365108.03163760254),3.778845491233974
1292726,11000101302,2636258.0,423.90203915202267,POINT (454586.227384241 360865.1173755678),1.506326842939656
1377881,6011100802,2650311.0,2631.591543280203,POINT (504864.80728653935 466680.61396831716),1.3860501916852643
1381814,6018000202,586817.0,11.25873698118777,POINT (680390.9749466049 547635.4162795391),0.2880249065201868
1382087,6018000302,351364.0,10.444039723216259,POINT (668699.0877097505 524124.2168071687),0.1138993690889065
1395901,12000200902,513617.0,9.203128936192584,POINT (689478.4523594258 535364.7890788894),0.8682316791501274
1396000,12000201002,830759.0,8.503471930486766,POINT (684580.7695070422 529202.7056274916),0.15221499821059759
1396591,12000400802,1127527.0,6.967651088090562,POINT (693231.0839452808 571860.6645009839),3.5849579264106803
1396956,12001700202,688066.0,7.151359337897542,POINT (717007.6016267342 568387.8541875941),0.8129352619759223
1397100,12002700102,340614.0,33.599154374974574,POINT (737766.4943418846 558329.813741429),0.071154976425706
1530651,8012302902,1166637.0,968.0277687046731,POINT (337886.2225442485 490505.5125279859),0.7558045244878651
1543072,17002115702,2412724.0,526.7847802410508,POINT (582773.8786644016 515220.4780108368),2.685501550555734
1544459,4001301402,864999.0,3.469701000800632,POINT (318938.5522514136 358290.48511105275),13.223101535155164
1563613,6002400402,2636467.0,559.8568058191757,POINT (457801.0512755819 372356.096700624),6.424993001750553
1570373,14002803302,2016736.0,2010.8475961808897,POINT (285283.61751731817 756387.9134413365),0.21121585841727206
1575334,12000200102,54065.0,1.9014198530904438,POINT (687712.636904027 529327.1420506577),0.7447592891829901
1599146,3013300402,1873394.0,705.6585151019951,POINT (393994.062368102 740952.9024464389),86.64538988573004
1631030,3013302402,1834851.0,1592.3459683791582,POINT (435028.8124997893 729984.7866291804),0.5480305216892715
1636041,8002202402,606255.0,291.5908757894675,POINT (280718.8888692826 370144.45140034746),0.20500769672075167
1636341,19004300402,863131.0,623.7542801672153,POINT (-140798.18493065774 1365372.8859150952),60.131667100638865
1636699,3013304002,1832303.0,824.4251636007708,POINT (428260.74275615724 713680.1436007175),16.16898016471522
1645582,6002400802,2641229.0,138.42177032843065,POINT (468004.23096019245 379474.9860587331),7.644789051279384
1649772,19004000102,818294.0,139.3480046386124,POINT (5099.399503502451 1553173.7120016299),36.872493601589696
1649931,1010700402,1238283.0,515.222826488073,POINT (-320326.40723063535 961985.2199987449),1.3344809808511606
1655073,19004300502,20852.0,814.3236165032802,POINT (108916.29015988958 1458024.0840509457),93.08832349705109
1655382,19004300102,1030744.0,878.7872982260211,POINT (-4314.246072598023 1474149.5034653808),139.27713986095887
1662813,19004400102,1058614.0,89.11484209333011,POINT (-82860.70018183746 1451365.1301911087),43.349802828958055
1758268,8014400202,877851.0,273.59674456091324,POINT (287483.4219851267 586747.0548409603),0.718737451323148
1801180,16018415502,2513598.0,72.40278692111698,POINT (359739.7906952402 396589.2516373539),0.3756270460492728
1879535,17002602502,2263627.0,813.3963601533562,POINT (616681.765152945 554655.0810456899),6.52110339326427
1891611,16012400202,2648316.0,2377.871350597946,POINT (377023.6680405453 340509.4177166989),3.694616648652112
2012613,6014200102,265446.0,7.828630826696621,POINT (572235.8183912528 485775.46390854206),0.06429645820351987
2012785,6011200102,2649302.0,1719.017508196539,POINT (506422.11644066504 468994.117623478),1.0011865693775073
2012787,6011700102,1642591.0,493.77546271924206,POINT (524250.95302619133 472964.2347450819),0.11580203843831284
2012789,16009700102,2507676.0,349.05601990297964,POINT (335488.6928690227 315841.84424641705),2.3261522957359824
2012791,16012400102,2660140.0,248.52950293688662,POINT (383152.69362708647 312064.6997380498),3.7474344429694533
2012792,16012600102,2648921.0,0.06946964396769623,POINT (382541.2756461499 313446.55273807264),0.6009778471855772
2012793,16015900102,2660271.0,401.18889792007747,POINT (403185.625463049 334594.96902021545),1.623816759991333
2012796,16017300102,2645788.0,322.2137679764753,POINT (425246.727078372 341137.87996348453),2.56224139674688
2012797,8002200102,264470.0,248.16492621187533,POINT (268872.659185718 386554.5828053243),1.3470684496615344
2012798,8004000102,930849.0,7.269063697748442,POINT (272832.80673301895 415895.8853944101),0.901797238921322
2012799,15000100110,2586460.0,178.14824128143437,POINT (215373.43011675743 342575.3789885133),280.3779349942619
2012800,15000100210,2586460.0,101.17047188384456,POINT (215352.18920564852 342496.9651930899),299.33706070765345
2012801,15000200102,2566334.0,755.0191401474614,POINT (213066.4338870831 337439.8815360263),2.3118057736836963
2012802,3001500102,30248.0,532.5446295147309,POINT (327506.0962695876 533243.5678315536),1.0169938032110812
2012803,4001300902,841275.0,1007.9247706132594,POINT (236239.50188529858 280136.21442052984),42.23819922579899
2012804,4001301902,841275.0,1006.4676405719442,POINT (236266.34011439586 280117.90709348075),9.785135460021735
2012805,4001302002,841275.0,1006.4718451401702,POINT (236266.35129930248 280117.893269631),9.767887603853708
2012808,8012300102,664007.0,226.22361696404022,POINT (294492.0646189696 522803.89836051624),7.892065783942386
2012809,10000100102,2653646.0,36.04404024978475,POINT (161324.99408505182 260415.32947655045),8.78970615046005
2012810,6003300102,2636146.0,1521.217867999418,POINT (458018.3961482198 385001.4022962091),6.601154961871419
2012812,6005000102,2662411.0,44.2970332074252,POINT (437118.20163947233 389382.72730075853),4.065799741123325
2012813,6005400102,2676043.0,1510.8044696946374,POINT (432436.23915651796 398671.20211036335),6.608919342184955
2012814,6006000102,2678975.0,744.414135257473,POINT (438164.3814036093 406535.5146343401),1.8193072876713512
2012816,6007600102,2573356.0,455.64372012523927,POINT (447223.3570181548 425389.8180423403),0.502829700217079
2012817,9000100102,2661093.0,60.17915555611362,POINT (434472.69270731776 391485.1037928905),7.9955793090653415
2012818,9000800102,2661459.0,80.45031763887465,POINT (421531.43106365274 391008.26389422466),4.212678123253943
2012819,9000900102,2678752.0,50.2718434765868,POINT (425001.39902787696 394133.9470651623),2.3736670942936837
2012820,5000300102,2635438.0,484.61281579377294,POINT (507928.8246489558 361198.3259366503),1.5498253130012094
2012821,5000600102,2640239.0,250.97919495620442,POINT (499507.24084576895 364798.9706514088),0.13469201970032535
2012822,5000900102,2636279.0,513.391517857185,POINT (498856.3326146089 372771.21185925085),1.8832041393158354
2012823,6000200102,2641532.0,125.58163715495779,POINT (490708.9891734902 395222.676737686),1.6815749717050505
2012825,6000500102,2635228.0,748.5531760180286,POINT (485302.4157354375 392442.12162039016),0.3868891713792576
2012826,6001000102,2640907.0,764.4216692250052,POINT (483769.2083154365 391309.7205537778),2.3073960921800682
2012829,6001900102,2640269.0,1166.9075331086735,POINT (473530.06797459186 382280.8157808701),4.031429474466371
2012830,6002000102,2639713.0,1635.9706593665317,POINT (471885.65904983843 382113.0938634922),4.575351168778532
2012832,11000100402,2640902.0,651.1911877877769,POINT (496327.26799049083 373537.0656801625),4.426572777613616
2012833,16018401802,2520127.0,323.2838426649694,POINT (383859.3636725079 441471.10885001346),5.891646897691405
2012834,6008500102,2573375.0,2761.698492477831,POINT (465977.78011309705 438378.11610011297),2.383631621679169
2012835,6009400102,2501170.0,71.79620057284936,POINT (481420.6348416768 453007.04932455637),11.063333475995531
2012836,6010700102,2505585.0,362.7271006857701,POINT (493358.18584096804 461449.612314742),3.469637950124599
2012840,3007700902,98855.0,399.620637014548,POINT (479882.17639076326 492574.3449810837),0.3520221291500049
2012841,3007701002,1026993.0,49.970187004760355,POINT (473159.68767830014 528028.3764849148),11.282957979628385
2012842,6009700102,2501122.0,94.4064476109178,POINT (483355.90209917125 456301.65518642525),1.166701904858709
2012844,6010900102,2649501.0,748.2834330680182,POINT (497963.2890239261 464685.4220449998),0.4520157553092697
2012852,12000000102,853834.0,289.83947389479147,POINT (822529.3871334981 637609.6310196915),97.86570027660278
2012853,16008000102,1136470.0,728.6612724301625,POINT (306634.3081663943 312278.9245755893),2.8282064452912623
2012854,16008700102,2660080.0,254.12007059259574,POINT (318765.3654955188 315264.772783419),1.85853127084907
2012855,16008700202,2632440.0,454.92512882918624,POINT (319216.8100152679 326646.44144395605),1.5772181699958032
2012863,4000100102,2653422.0,713.0601759214742,POINT (175485.03156395344 271590.4166764051),3.990936982599108
2012864,4000400102,2652661.0,1279.8282953866458,POINT (182992.4289120243 268919.57028291386),0.26235725214003525
2012865,4000500102,2654223.0,345.2527125984441,POINT (188302.42634985375 267499.4028417747),3.459381302933753
2012866,4000700102,2654155.0,3545.320757861521,POINT (194236.2239242693 267272.9776178654),1.1138182095489333
2012867,4002700102,859695.0,585.338821006219,POINT (220327.43145117225 302107.3597508775),30.241051384966
2012868,4002700202,859695.0,584.2013443809545,POINT (220361.2473049108 302062.7220912201),25.747032538475118
2012871,4000300102,2654511.0,1753.6308460157697,POINT (180788.09535685877 270318.5970788664),5.669301188590076
2012872,4001000102,2654068.0,14.388092705192387,POINT (201639.963040991 267318.9843490053),2.7804442970946983
2012873,4001300102,706343.0,733.6769745610142,POINT (216054.66872409786 270703.9164247947),45.342664592930106
2012874,4001300202,706343.0,732.3782055522032,POINT (216033.5262691696 270671.0494177938),6.285567762573459
2012876,4001300402,706343.0,736.2493870120385,POINT (216005.41696548738 270637.46942574956),37.3249231006327
2012877,10000200102,2654005.0,692.2283976248049,POINT (161880.8111004759 251720.21541894975),0.4905584744880669
2012878,3003000102,322305.0,1294.437843309138,POINT (356515.7868556833 538822.4845883873),3.830671195786528
2012879,3003600102,847156.0,406.10136220040334,POINT (368162.139099467 534714.580614554),1.4417734299238307
2012880,8010700102,1163958.0,1024.0145345079789,POINT (274312.9151302893 485086.5124254165),0.7280980720077301
2012886,6008000102,2501830.0,242.66418675812852,POINT (450184.14118766756 429989.68996437435),19.388011099228898
2012887,6008200102,2497265.0,138.77338800977313,POINT (455175.9752854756 434177.57381484914),4.973851203016854
2012888,6008300102,2573252.0,119.58311674774232,POINT (455782.1403213817 435489.9419258165),0.28393693850596474
2012892,5000400102,2641884.0,169.09784551092383,POINT (503791.89225661504 362264.79954047775),1.6130815067090132
2012893,5000500102,2641516.0,637.6045043925241,POINT (500873.5176078031 363986.7579074063),7.315792324334957
2012896,6000100102,2637251.0,627.1259045569273,POINT (490891.4522350825 396038.30516669346),3.79791832679665
2012898,16018400102,2660346.0,398.9520828971628,POINT (454532.84893094917 346847.3755770933),34.771592782316176
2012899,16018400202,2660346.0,390.54696219088765,POINT (454579.88644425705 346834.82435674604),13.14080994091562
2012900,16018400302,2660346.0,409.19147032113057,POINT (454573.2731583696 346816.783103864),14.821840705734397
2012901,16018400502,2532467.0,261.3882435362896,POINT (451509.3794570747 351524.9222810279),5.342725601247701
2012902,16018400702,2523276.0,515.9222856196917,POINT (422532.3457589563 368433.2671124067),5.393045864304988
2012914,9000900202,2675790.0,378.7481718507446,POINT (424334.9521209822 398480.27384354244),0.9301801655574115
2012916,12001700302,670910.0,171.57067026798498,POINT (716775.1514522155 543317.2141098268),0.9932529023875454
2012924,17002100102,2414865.0,1264.6662228945804,POINT (605811.9324316215 503896.70094408124),0.4750847249909112
2012945,6013300102,1125817.0,8.686754194282726,POINT (558124.9124097402 482271.3024209303),0.3958868185227249
2012948,16000100102,2652349.0,150.7116182550162,POINT (164009.40649239745 239760.7485350295),1.2427855828606253
2012949,16001800102,2479804.0,563.5074242087253,POINT (189409.15094531933 234583.9883533595),1.052397862729494
2012956,8002200302,297904.0,6.084455763474345,POINT (275637.7825469059 370501.9516082237),0.9542091878021628
2012958,3001600102,240636.0,460.49913759778383,POINT (328126.2687827363 532485.3330581093),4.149918530182964
2012965,8013500102,989054.0,5.6636207046992375,POINT (300451.16729564255 541498.8713649387),13.138568327116786
2012994,18207009502,977108.0,6.937795885944631,POINT (800689.0940130283 674656.4688759642),1.5922239421398812
2013034,18207008002,947927.0,29.231085339014214,POINT (800124.7633125725 675803.4862861636),1.151897567703602
2013066,3007700802,811396.0,174.7321619131793,POINT (459529.3448944462 514333.7133359633),4.235265143496682
2013069,3007701102,14879.0,1888.8691730530472,POINT (482814.16004009836 519779.04368552845),1.3053359043904373
2013070,6008500502,2496035.0,2876.907452957556,POINT (457390.97910586244 460858.30135623406),8.209904922570479
2013071,3005700102,995629.0,1618.8817385522977,POINT (420554.20754271164 492750.25174352346),1.0197171978066926
2013074,6007600702,1150248.0,38.48249345776515,POINT (406290.44813992974 446845.83283745585),85.77169845668413
2013075,6008000202,2497700.0,31.781325502757525,POINT (438918.37524720235 438998.69237236615),3.3164506312936433
2013076,6008300302,2573249.0,1000.0116016671777,POINT (444706.81629155535 451349.4234518023),1.7318625310127553
2013077,6008300502,2499285.0,459.3389311824312,POINT (433390.0980680982 462529.38276668824),0.62181557175648
2013084,6000300202,2635330.0,7.811066933100575,POINT (489180.78819034144 390136.77726923587),4.919096344569766
2013085,6000300302,2642074.0,405.3714601886595,POINT (490287.86445808486 386829.8004833995),0.6025726365884067
2013086,6000300402,2635487.0,2.51787186696166,POINT (491094.7937692903 385201.3693225606),1.9848832074212026
2013095,16018401702,2525994.0,11.73898453475721,POINT (353161.43578975444 432659.0982677074),5.560178142631735
2013102,16011100102,2660308.0,1994.0135029841774,POINT (371904.0442339999 309050.9453965858),2.422684489511042
2013115,4001302102,236138.0,1314.0887481900343,POINT (309741.3775984325 348745.32779276336),23.973276377206435
2013116,4001302202,236138.0,1320.2420149165005,POINT (309779.7463186904 348709.70886342454),27.997849654300445
2013117,4001302302,236138.0,1316.9608313336898,POINT (309759.2407214429 348728.7355730448),0.2281075474620872
2013118,16011000102,2645374.0,20.053974826741214,POINT (354324.1597439006 315132.39448269043),1.407446749728076
2013125,6018000102,643809.0,33.01947976048958,POINT (672206.7922555216 522258.2680813337),3.0499244977750224
2013126,6018300102,679952.0,144.84402147551864,POINT (681661.1868904035 528589.6325594642),0.30239599725752736
2013127,16018405402,2514742.0,569.7640317325954,POINT (394972.44329282 421177.9877470493),0.73852828824333
2013128,16018406202,2522476.0,107.1407683100868,POINT (389896.21811817645 412635.07611599076),2.38159346335
2013129,16003000202,2653580.0,624.9615954901753,POINT (209682.5686347035 240940.68413191373),0.5254194035733187
2013130,4001303402,216765.0,238.3376342981794,POINT (336631.9741300531 369438.9054657811),0.12398850532467229
2013131,8002201402,291582.0,10.548201608227005,POINT (298046.659879504 385972.32129094383),3.0060558400806774
2013133,8012301202,35629.0,346.9009165871443,POINT (325912.8996958766 480885.27839496796),2.046998033938751
2013135,8012303102,21436.0,307.5875575643719,POINT (305357.21667706606 502845.79704883834),3.146536586573846
2013136,8012303202,459975.0,247.45554461752155,POINT (317320.33704262815 481074.5794289862),2.4535286331066377
2013137,16018405702,2527591.0,18.737197155383736,POINT (354392.79490115476 400772.0762360748),0.8858521520076578
2013138,16018405802,2522792.0,34.150686392376045,POINT (356498.1907121246 398432.1537270341),3.6905315288207854
2013139,16018406402,2522441.0,3117.020349700655,POINT (380358.26585820207 398053.85614604526),29.03236054532471
2013140,16018406502,2522333.0,304.59754454396324,POINT (380267.1546353591 397212.5452366529),49.79041524421657
2013141,16018406802,2526535.0,1152.897368337613,POINT (355593.3666167868 398917.7455501501),3.2103832189870047
2013142,6002400302,2636859.0,357.12202412761985,POINT (455425.59021698684 372210.7906147391),0.3059841104204695
2013143,8012302602,347045.0,3.819794952929216,POINT (332168.527095309 486561.9818224809),1.0202305719796834
2013144,8012302702,584708.0,232.50690768078144,POINT (331804.27162340085 487463.25477808877),0.3781387993624745
2013146,8012303302,1067892.0,170.7493314904764,POINT (341064.6644271966 489003.67927133787),0.03879636019892166
2013147,16018403583,2524101.0,1280.513454906466,POINT (450535.70833814313 351335.89305023506),1.5413103971038373
2013149,16018405302,2529219.0,2087.673128746445,POINT (363633.4436857292 432290.88830212824),5.846620624194015
2013150,16018406602,2651614.0,28.23271917530072,POINT (377681.59204001655 475542.45999263244),2.555961118059652
2013151,16018406902,2518428.0,342.799390403085,POINT (373742.6250623151 420838.5367648049),3.949925523106709
2013152,16018407002,2518383.0,1564.8336097339013,POINT (421221.4066630138 368633.4953010972),39.84539024225437
2013153,16018407102,2513769.0,9.007049189293747,POINT (383783.0202842611 370962.33525416855),4.134253932499877
2013157,16018407602,2525106.0,324.1071248336873,POINT (394262.48643922067 374123.4630286116),10.638957838664073
2013159,16018407802,2515930.0,215.6430149567452,POINT (367571.41914367926 418314.1683471459),4.071073922369071
2013160,16018407902,2520077.0,1940.2233127312802,POINT (370916.4410378751 422938.4757200739),7.545714296067936
2013164,16018408302,2533326.0,628.1892712456328,POINT (363653.1863393646 390535.08395843575),7.05487589889027
2013165,16018408402,2532719.0,36.720425527361876,POINT (377944.527748655 389815.69464169856),5.7492440153185
2013169,8005602502,1017601.0,122.87534414528795,POINT (325163.3605462007 455845.69753329613),3.3385724894896827
2013179,8012300802,883748.0,172.6779090416741,POINT (303796.61471409403 497048.59785235755),1.5696999079567058
2013184,8012303402,441808.0,111.72356342505131,POINT (340877.78286093206 488121.8785551593),1.984967732536007
2013185,16012400502,2648612.0,159.23679200285727,POINT (370360.1310525869 319624.25252561376),6.0022517781651095
2013187,16018401102,2518257.0,258.0298215259622,POINT (389100.8698773739 394300.25671214017),5.556969213341253
2013195,16018408002,2530269.0,2695.9419166552216,POINT (378418.05390675477 378988.5305471398),2.009580389001217
2013198,16018405902,2526896.0,104.71971981046195,POINT (401884.12952785875 412553.01316650637),10.066446355521572
2013199,16018406002,2515329.0,1144.025913359034,POINT (400518.848496362 410764.45344186056),0.24966417062497637
2013200,16018406102,2532073.0,196.67555080025636,POINT (401121.9474449053 412371.2505297115),0.9527588755756499
2013202,16018406302,2514441.0,114.09552645430207,POINT (389427.0022246442 411411.80611577723),1.5450167102306007
2013215,16018404302,2513844.0,993.052387256167,POINT (390579.58853357704 423126.9332689603),1.0725778660071337
2013227,16018405602,2524927.0,463.80641967209357,POINT (391812.47205115197 418346.9822160541),1.5354694897304964
2013230,16018407302,2522052.0,4.529227324883312,POINT (391081.38987044716 433960.3162335943),1.695494788853169
2013231,16018408202,2525370.0,568.8129762207576,POINT (391829.1913922027 417015.6823266034),2.8735162154319553
2013253,17003700102,39375.0,404.21631377994225,POINT (659399.0796466365 522254.6710140023),3.9932308484039827
2013254,12000000302,80609.0,224.7019407473339,POINT (766306.2747683708 597826.4552899424),496.18000646249027
2013255,12000000402,1063373.0,161.49219431244939,POINT (751351.7932650415 577805.837028199),270.8759563975895
2013259,18003300402,2370130.0,524.073753833608,POINT (722059.8511639701 607686.9123495477),27.93897550764538
2013285,16018405502,2513844.0,992.1558454026564,POINT (390580.79039627896 423128.3735200893),0.5635591576289884
2013286,12000000202,468318.0,359.0077732901867,POINT (772857.202944877 603531.845350237),77.72637779968419
2013287,17002100202,2413809.0,355.59673224902923,POINT (584929.5587448374 524397.3657690566),1.9394962044267245
2013303,8001000102,2561580.0,1431.5384075949135,POINT (247596.43789181404 361407.84311608307),3.671811926894116
2013307,16018400802,2516187.0,367.66139294258215,POINT (398582.4106566238 374376.4013270068),1.2107049866713562
2013312,16018401302,2532844.0,18.923961470586622,POINT (386737.33841639047 406077.24553489115),5.256992775184891
2013314,16018402002,2530679.0,28.250723605648044,POINT (359854.6423723566 400910.5845018843),9.992103544682259
2013316,4000200102,2653572.0,0.0,POINT (178429.2246660234 270967.05310465477),9.926313548522298
2013325,4001300502,104934.0,355.66800131678366,POINT (216136.77919254484 267467.5747291276),1.5386510686088406
2013326,4001300602,368495.0,648.7528690901601,POINT (217564.94413337795 269075.4482793384),1.2275092956091502
2013328,4001301002,841275.0,1004.8473923447625,POINT (236304.76309793908 280091.0976975742),37.0367677367857
2013330,4001301502,293931.0,401.5446704049632,POINT (320599.48827888997 382786.2436853604),5.057211207631233
2013335,8004000302,33129.0,39.0747915880475,POINT (297779.6607413958 413519.71504287905),0.29773191957078693
2013336,8004000402,857875.0,176.3342321213569,POINT (307461.27419211104 410571.703107565),2.140201496473773
2013337,8004000502,857875.0,739.4519994762745,POINT (307051.8288000537 410205.5395431311),0.8309179398413472
2013338,8005601002,973505.0,1942.038187155147,POINT (335213.8148374864 419855.7408003255),12.022972988187615
2013339,16018402102,2516374.0,545.0282086359346,POINT (338569.28625265247 418181.486149494),2.4299578628295113
2013341,18207009002,131580.0,8.217263242011223,POINT (800165.9540934914 675801.7738277683),0.8547272386891718
2013348,16006300102,138994.0,26.599618550682106,POINT (280457.3731439369 300665.0059315176),1.0181404352613694
2013356,8012300402,1023908.0,62.52314212730959,POINT (302575.55652052106 466456.4881077396),2.3323999632247476
2013358,3001700102,477885.0,306.1898590709751,POINT (333165.57298519055 539365.3182807758),2.246632071518158
2013359,3002000102,960913.0,17.75574274175393,POINT (340206.24842601066 546164.6328740222),4.552024228194092
2013360,3002700102,957538.0,9.876209532500928,POINT (354605.32551913575 540562.6552450991),1.0117677537559047
2013366,6007600202,99420.0,2116.8119555980684,POINT (441411.49941732164 424047.6060703704),7.230801703378896
2013371,8012300602,716819.0,621.0493362639246,POINT (352660.73691457487 504154.6999272904),1.2441052930241219
2013372,8005600802,474238.0,11.242136771986523,POINT (340895.00258439215 452079.036042321),3.051213091738563
2013374,8012300302,1025720.0,369.8495486021747,POINT (323292.32757225825 484929.58066269255),7.78552734704471
2013375,8012300502,981069.0,1602.9849728076974,POINT (339531.1174194857 489231.1451567044),2.8818040242052465
