,origin_id,hydat_id,origin_dist_from_net,hydat_dist_from_net,dist,pos,data_overlap,total_hydat_records,total_origin_records
40,219461,08NA045,481.2039003958578,148.0100403165967,2169.6434558836686,Up,0,18909,12
41,219461,08NA014,481.2039003958578,116.27588404287721,10546.761339889636,Up,0,153,12
42,219396,08LC005,147.07254208495627,91.77636442493127,1414.9208014043345,On-Up,0,4091,9
43,219396,08LC042,147.07254208495627,26.47534789574031,676.0532739519292,Down,9,17805,9
44,219396,08LC007,147.07254208495627,49.617135058958596,9675.477911445232,Up,0,3573,9
45,219396,08LC006,147.07254208495627,69.76208545693237,9706.841125401497,Up,0,13252,9
46,219396,08LC039,147.07254208495627,1.7909248019727604,11394.294075579752,Down,9,17235,9
47,219396,08LC008,147.07254208495627,167.02252575112655,6792.928602598876,Up,0,33,9
48,219473,08NM154,368.15471602105026,77.00077203570615,1780.7003886930652,On-Down,0,504,1
49,219473,08NM179,368.15471602105026,77.0342358531305,2171.242535519472,On-Down,0,4202,1
50,219473,08NM065,368.15471602105026,132.49919551059511,4373.5839213893905,Down,1,23212,1
51,219473,08NM021,368.15471602105026,76.88236682502202,7094.536191119588,Down,0,2632,1
52,219473,08NM160,368.15471602105026,99.78368958131163,9968.483875986693,Down,0,7512,1
53,219427,08LC005,250.14158560595004,91.77636442493127,1172.7513218607555,Down,1,4091,4
54,219427,08LC008,250.14158560595004,167.02252575112655,4205.256479333786,Up,0,33,4
55,219427,08LC010,250.14158560595004,167.4235556637125,11236.853197477296,Up,0,68,4
56,219427,08LC042,250.14158560595004,26.47534789574031,3263.7253972170192,Down,4,17805,4
57,219399,08NK025,272.37596819247426,116.76035079102539,8141.962246848133,Up,0,365,82
58,219399,08NK021,272.37596819247426,133.48265577699988,8167.999454364613,Up,0,8588,82
59,219399,08NK029,272.37596819247426,216.88049077298234,4152.862673606178,Up,0,2870,82
60,219422,08GA038,20.68037644560929,77.43266447776828,1579.8461670902193,On-Down,0,1096,9
61,219471,08HD027,361.56819712690884,117.13067671907496,9770.009249439734,Down,1,9131,1
62,219471,08HD021,361.56819712690884,156.93121969271056,7386.409867161787,Up,1,10592,1
63,219487,08HD011,16.057016076699444,92.43289249663688,3415.014467401461,On-Down,80,16708,80
64,219465,08LG016,353.1606709682657,34.67167881472706,10296.74015584962,On-Down,2,22183,2
65,219459,08NJ014,200.88271320449505,10.376217989633114,11810.958220427228,Down,0,11085,4
66,219472,08HB089,1106.5567138067122,329.3553301737377,7803.965344959543,Down,0,6467,1
67,219373,08HB006,36.34577540533616,19.621573881155374,2732.395494948977,Down,30,23868,30
68,219373,08HB025,36.34577540533616,36.25301818331442,211.06829665275666,Up,30,16259,30
69,219429,08NG012,779.7272832372242,0.17821660290161112,9611.842204630186,Down,3,18486,3
70,219429,08NG007,779.7272832372242,117.4432283536626,963.3870183345603,Up,0,1130,3
71,219429,08NG028,779.7272832372242,421.3839385057969,5275.817376073401,Up,0,545,3
72,219429,08NG045,779.7272832372242,252.16440926916098,6181.518559845916,Up,0,275,3
73,219429,08NG087,779.7272832372242,134.47874353024105,7566.763859949454,Up,0,919,3
74,219429,08NG073,779.7272832372242,46.85291310109625,9534.681900380234,Up,0,2987,3
75,219429,08NG033,779.7272832372242,76.58321249159731,9955.160960211253,Up,0,305,3
76,219429,08NG085,779.7272832372242,0.2624012833908512,11131.911017263097,Up,0,3219,3
77,219429,08NG057,779.7272832372242,101.18202665907357,8363.041023408417,Up,0,2026,3
78,219429,08NG088,779.7272832372242,76.62239547498702,1114.243028667312,Up,0,919,3
79,219412,08NM042,517.5089252793682,0.05217656536546989,10056.98393132976,Down,0,315,3
80,219412,08NM158,517.5089252793682,86.83895235085538,11753.379504263976,Down,0,4786,3
81,219412,08NM054,517.5089252793682,231.8180630638575,2208.8392536765095,Up,0,4596,3
82,219412,08NM055,517.5089252793682,311.75325302979775,3904.2164865085742,Up,0,1502,3
83,219445,08GA045,32.38183566746007,34.05364806699099,5302.973483918748,Down,0,68,1
84,219445,08GA020,32.38183566746007,84.78821875674171,6007.423250118347,Down,0,9774,1
85,219484,08NM168,674.1922687916069,10.192836104917035,4481.6802442939825,On-Down,0,10314,3
86,219484,08NM240,674.1922687916069,794.9475047522659,448.82227423584806,On-Down,3,12872,3
87,219484,08NM241,674.1922687916069,714.7577744896885,41.844096245578285,On-Down,3,12822,3
88,219478,08NE069,108.35387551462242,372.2396606009067,1458.8334005379113,On-Down,0,752,5
89,219478,08NE070,108.35387551462242,239.7986228840384,1286.492097065151,On-Down,0,680,5
90,219478,08NE099,108.35387551462242,656.5829591950567,4588.035284370557,Down,0,751,5
91,219478,08NE100,108.35387551462242,677.1325451193376,4711.368913792562,Down,0,751,5
92,219478,08NE086,108.35387551462242,931.0315554659734,7642.458158498838,Down,0,247,5
93,219478,08NE072,108.35387551462242,15.416958237200667,9300.798008719188,Down,0,1251,5
94,219448,08NM056,294.4581499916588,253.35595558469095,11532.048387592085,Down,0,6897,1
95,219375,08NL071,1112.1834292843598,75.5921647992049,9813.118521264965,Down,1,17378,1
96,219482,08GA031,1174.925516233815,38.57355569991834,5411.913722373109,Up,0,9666,1
97,219482,08GA010,1174.925516233815,24.151610677566737,10513.456519871092,Up,1,38490,1
98,219482,08GA061,1174.925516233815,112.9417228773971,5489.90349446071,Up,1,17630,1
99,219437,08MF054,31.58507535012843,237.98463745009096,408.8940063344881,On-Down,0,528,4
100,219456,08HB032,843.8253382834745,40.031334852677354,7428.93013815353,Down,4,13358,4
101,219431,08NE042,397.30764385032063,169.59708960139096,9117.925460263556,Down,0,143,3
102,219431,08NE057,397.30764385032063,33.93892422107614,10573.338083971308,Down,0,449,3
103,219398,08NE042,46.45982426977783,169.59708960139096,934.6360284118873,On-Down,0,143,2
104,219398,08NE057,46.45982426977783,33.93892422107614,2390.0486521196412,Down,0,449,2
105,219398,08NE064,46.45982426977783,765.902328603798,4005.1823652519756,Down,0,572,2
106,219398,08NE025,46.45982426977783,934.7013315146755,4499.362952684985,Down,0,744,2
107,219398,08NE106,46.45982426977783,34.56106803225024,8029.391093874876,Down,0,3239,2
108,219398,08NE097,46.45982426977783,50.56797701712961,8848.776915324594,Up,0,1006,2
109,219476,08MF018,436.3005404161939,50.81225713663529,517.2165071141854,On-Up,0,1095,5
110,219476,08MF048,436.3005404161939,152.74832896849287,835.7042901471616,On-Down,0,4404,5
111,219476,08MF036,436.3005404161939,1192.6539593630541,4185.64075290522,Down,0,1047,5
112,219382,08MH079,1036.8045020835389,1062.370116516249,6973.192998724322,Up,0,818,5
113,219409,08MH079,128.466013544973,1062.370116516249,9213.608248449738,Up,0,818,7
114,219403,08MH082,624.4005194541335,220.70296170241113,1013.5254025075608,On-Up,0,848,1
115,219360,08MH049,224.88876090586967,169.8808053905316,2641.5623084090084,Down,0,792,12
116,219360,08MH024,224.88876090586967,96.31363049066347,9662.931587942727,Down,0,11253,12
117,219358,08NL070,189.3630616217146,1.1925568757374023,6579.56404977581,Down,1,17301,1
118,219358,08NL033,189.3630616217146,255.00155473521522,6436.603618085748,Up,0,1280,1
119,219358,08NL074,189.3630616217146,232.33192643680516,7705.516403330339,Up,0,412,1
120,219474,08MH153,200.62698896742262,58.49782296332477,5803.398672010094,Down,17,12849,17
121,219378,08MH156,740.0016181918928,904.9694143468927,178.1015942812005,On-Down,17,6755,29
122,219494,08HA004,482.05890215146684,394.45787009613656,730.9689096306113,On-Down,3,4337,6
123,219444,08HA054,133.91839611747875,133.62733970646806,1331.7758583255797,On-Down,0,2028,7
124,219381,08HA037,1132.8354143449835,10.277556292546752,8139.754057668041,Down,0,1943,2
125,219381,08HA047,1132.8354143449835,120.28192913481908,8352.536687415799,Down,2,6413,2
126,219458,08HA037,540.4550786992347,10.277556292546752,7728.158344045629,Down,0,1943,2
127,219458,08HA047,540.4550786992347,120.28192913481908,8020.925211429161,Down,2,6413,2
128,219411,08HA039,1188.5563870568308,532.7695007467178,3868.356450094716,On-Up,0,794,18
